,product_name,reviews,rating
159,62 Anniversario Primitivo di Manduria Riserva 2017,"Get vanilla, blackberry and oak on the nose. Tastes of sweet cocoa and raisin with a dry finish. The alcohol hits at the back of this wine. Bottle is a monster..super thick and heavy!",4.5
160,62 Anniversario Primitivo di Manduria Riserva 2017,"What a treat for me this evening though I needed to bench press just to lift the bottle! A beautiful deep purple in colour with a nose of black cherry, prune, vanilla and a touch of spice. It’s bold and weighty with ripe black cherry, plum, maybe some raisins coming through with touches of vanilla and chocolate. Very smooth, balanced sweetness, silky tannins with M- acidity. Simply put, a superb, fruity and quality Prim - delightful 2017 vintage, I love it but won’t last long! 😊",4.5
161,62 Anniversario Primitivo di Manduria Riserva 2017,"Back on terra firma with my oldest best vino friend - primitivo. Deep smooth cherry chocolate and precocious blackberry, awash in spankin oak and vanilla palatebalm - firework display of pelagic peppery sparkle and velvet cascade of sweet cherry grotto. Like riding on the back of a manta ray or like discovering the meaning of life, then forgetting and then thinking who cares anyway - in a good way. So glad to be alive - big grazie to the San Marzano folk - if only to be young again and work a summer there. ",4.5
162,62 Anniversario Primitivo di Manduria Riserva 2017,"Been wanting to try this for a while to see if this one lived up to the hype. Vanilla on the nose straight away on opening, also blackberry and blackcurrant. Smooth full mouthfeel, somewhat inky. Well made wine with that noticeable quality that comes from a hand picked harvest. More black fruit and vanilla on the palate with some mocha and caramel notes leading to a medium finish.
Did it live up to the hype? Probably, though at £25 there is a lot of competition out there. ",4.5
163,62 Anniversario Primitivo di Manduria Riserva 2017,"Great wine from the south of Italy, primitivo grape (Zinfandel).
Perfectly balanced, super integrated tannins, fresh black fruits, nice tabaco and leather with just a touch of earth and woods.

Great wine available at Panama
Congrats",4.5
164,62 Anniversario Primitivo di Manduria Riserva 2017," A complex nose with notes of prunes, cherry jam, spice and tobacco. Palate is full bodied with silky tannins and notes of cocoa, coffee and vanilla on the long and savoury finish. The famous Italian wine writer Luigi Veronelli described the meditation wines as ""very complex and unusual. Should be enjoyed on a long winter evening, sip by sip by the fire, in every sip ..."" Meditation wine.",4.5
165,62 Anniversario Primitivo di Manduria Riserva 2017,"Beautiful 14.5% ABV superbly rich qualitative extravagant and delicious full bodied bold but suave Primitivo!
Low acidity and tannins that are soft and smooth respectively. An exciting nose of delicate oak with blueberry, chocolate and vanilla notes. Ripe plum and blackberry on velvety palate.  Cassis, together with smokiness and slight fig notes make an appearance during the long unforgettable journey and finish.
",4.5
166,62 Anniversario Primitivo di Manduria Riserva 2017,"Magnificent wine for the price. cherry chocolate vanilla blackberry and tobacco for now. But this wine has room to grow over the next few years. We stumbled upon it, opened a bottle and then immediately picked up another 6 bottles.",4.7
167,62 Anniversario Primitivo di Manduria Riserva 2017,"Very good wine, deep ruby ​​red color, full-bodied. On the nose it is fruity, aromas of plum and black cherry jam with hints of tobacco and slightly spicy.  In the mouth it is soft and rich with notes of cocoa, coffee and vanilla. Well-structured and lingering finish.",4.5
168,62 Anniversario Primitivo di Manduria Riserva 2017,"Brilliant Primitivo. Jammy, cherry, tobacco, menthol, leather, licorice, blackberry, chocolate, vanilla, looong finish. Despite not being super elegant with a slightly astringent persistency this juice has so much complexity that, combined with its affordability, makes it a champion. Also very ready to drink. A well deserved 4.4 ⭐️ ",4.5
169,62 Anniversario Primitivo di Manduria Riserva 2017,"Another superb rich, heavy, full bodied primitive from the excellent San Marzano vineyard in Italy. Rich, super smooth and velvety. This tastes of milk chocolate, blackcurrant jam, freshly ground coffee and ripe plums. Punchy on the palate so needs pairing with something equally potent like a strong cheeseboard or red meat. I keep returning to this worthy wine and am never disappointed.",4.5
170,62 Anniversario Primitivo di Manduria Riserva 2017,"Wow. At home with friends. Amazing stuff. Black fruit jam, blackcurrant, plum, blueberries, oak, vanilla, leather, tobacco, cinnamon, licorice, pepper,raisin, raisin all the way... Really good wine, top primitivo for me and great QPR. Amazing.",4.5
171,62 Anniversario Primitivo di Manduria Riserva 2017,"Oh how I love the dark, smooth, jammy, somewhat sweet nectar of the Gods that is a Primitivo from San Marzano 🇮🇹!! Though I must admit I can’t tell the difference between the Anniversario 62 and the Sessantanni. 🤷🏼‍♂️ Both are fantastic!! So who cares?? 😎🍷😂",4.5
172,62 Anniversario Primitivo di Manduria Riserva 2017,"Smooth as you'd like. Whipped leather smooth, full of rich red berry and cherry, tending towards a perceived sweetness because the lack of acidity and smoothed-out tannins if there were any. Really nice drinkable wine without any indication of the ABV in terms of heat or harshness. ",4.5
173,62 Anniversario Primitivo di Manduria Riserva 2017,"San Marzano do some great wines & this is certainly no exception. Great aroma leading to a smooth journey of plum, blackberry black treacle and cherry jam. Complex on the palate, a lovely length finish with coffee hints & a perfect balance between sweetness (without being too jammy) and balanced tannins. Superb wine. Pushing a 5 for me & so glad I have another bottle in the cellar! ",4.5
174,62 Anniversario Primitivo di Manduria Riserva 2017,"Dark plum, blackcurrant, dark prune, dark cherry, blackberry, licorice, dark chocolate, violet, lots of black tea, cinnamon, nutmeg, hot spices, dried sage, dried Mediterranean herbs, mineral, leather, animal nuance, herbal notes of eucalyptus, black-eyed pea, cedar wood, flintiness,  a rich and deep nosing with subtleties, on palate it has a sense of sweetness, full and rich, generous and layered structure, integrated and mouth-filling, gorgeous and enticing! (4.3-4)",4.5
175,62 Anniversario Primitivo di Manduria Riserva 2017,"This Primitivo di Manduria wine is produced by San Marzano. The label represents the year of establishment of San Marzano (1962). It’s a 100% Primitivo aged 18 months in French and American oak barrels.

Presents a bright ruby color and black fruit aromas.

In the mouth it’s bold and balanced with smooth tannins. Taste of  vanilla,  plum and oak.

My real rate is 4.3.",4.5
176,62 Anniversario Primitivo di Manduria Riserva 2017,"Tinted eyes, a sensual journey through music, hips swaying,  tobacco and oak on the nose.   The taste is full,  divine,  lush and thick,  leather and chocolate with vanilla,   the haze on a dance floor,  muggy and sweat,  bodies paired together.  4.6 🌟",4.5
177,62 Anniversario Primitivo di Manduria Riserva 2017,"An oversize bottle (almost opaque) more commonly found on big Aussie wines reveals a super-dark big wine that you’d be hard pushed to locate as italian.
14.5% alcohol, big ripe berries -plum, blackberries, jam, leather oak, chocolate, tobacco, perhaps a little tart and a finish that doesn’t fully live up to the punch that it opens with.
I’m sure we’ll be buying another bottle. Feels like it would age well.",4.5
178,62 Anniversario Primitivo di Manduria Riserva 2017,"Well what a nice bottle to start, heavy…I like that ! Dark deep colour, oak, black currants, nice and fruity, but with a quality soil aroma.  Smooth, hint of plum and those dark fruits.  Decant and it opens up.  It’s a keeper.  I was born in 62, so making sure I have a couple for my 62nd in a few years time ! 😁😎🤪",4.5
179,62 Anniversario Primitivo di Manduria Riserva 2017,"4.5⭐️ After it’s blown off the cob webs. 
Always a great wine from a Stellar Cellar that turns out  some amazing wines time after time. 

100% Primitivo with 12/12 Oak aging. 

A full bodied, rich and spicy  in your face wine, while being beautifully smooth at the same time. 
It’s completed by a touch of sweetness and not a touch of sourness often found in other Primitivos. 
Great QPR 
🍷🍷🍷🍷",4.5
180,62 Anniversario Primitivo di Manduria Riserva 2017,"Very good intensity entirely on nose and mouth. Powerful and elegant, many layers of fruit, ripen cherry and plum, high acidity but so rounded and complex, spicy pepper comes from the first sip, vibrant on lips and tongue together with acidity stays longly on palate.
Really best Primitivo di Manduria ever, friends bring to me and we share in the dinner.",4.5
181,62 Anniversario Primitivo di Manduria Riserva 2017,"Fantastic wine to celebrate my return to the north. Paired with some Italian salumi and a delicious pasta. Prune, vanilla, oak, plum.",4.5
182,62 Anniversario Primitivo di Manduria Riserva 2017,The full body wine with medium sweet and intense aromas of dry fruit was very good for spicy hot pot. ,4.5
183,62 Anniversario Primitivo di Manduria Riserva 2017,"A lot of dark berries, plum, blueberry jam, chocolate, oak, cinnamon 
Very good primitivo - well-rounded and complex.",4.5
184,62 Anniversario Primitivo di Manduria Riserva 2017,"Deep red color, oak, vanilla and black fruits, round soft tannins, bold, really refined, medium finish, cheers 🍷🍷",4.5
185,62 Anniversario Primitivo di Manduria Riserva 2017,"A fantastic drop. Juicy red fruit, oozing vanilla, some tannin and a fair bitta sweetness. Amir, 33rd.",4.7
186,62 Anniversario Primitivo di Manduria Riserva 2017,"Amazing wine, super smooth, delicious. Totally recommend it",4.4
187,62 Anniversario Primitivo di Manduria Riserva 2017, chocolate vanilla plum oak cherry blackberry tobacco black fruit prune,4.5
188,62 Anniversario Primitivo di Manduria Riserva 2017,"Perfume, morello cherry, vanilla and plum on the nose and palate. Delicious!",4.5
189,62 Anniversario Primitivo di Manduria Riserva 2017,Classic (tasty) Primitivo. Good black fruit and oaky notes.,4.5
190,62 Anniversario Primitivo di Manduria Riserva 2017,"Full bodied, well balanced with a long lasting. 
Notes of blackberry, fig, chocolate and vanilla with a hint of cloves in the tongue. ",4.3
191,62 Anniversario Primitivo di Manduria Riserva 2017,"Cherry, black currant, caramel, dark chocolate. Very delicious! ",4.5
192,62 Anniversario Primitivo di Manduria Riserva 2017,"Vanilla, oak, plum, black cherry, black fruit. Opened up nicely after an hour in a decanter",4.5
193,62 Anniversario Primitivo di Manduria Riserva 2017,"Ruby red Primitivo. Cherry, tobacco and leather on the nose. Dark fruit, cherry, plum oak chocolate on the palate. Excellent and good value",4.2
194,62 Anniversario Primitivo di Manduria Riserva 2017,"2017 tasted 2022.01
great Primitvo, dark fruits, cacao and soft plum finish
14.5%",4.5
195,62 Anniversario Primitivo di Manduria Riserva 2017,"Jammy! Full body. 

 plum oak vanilla ",4.5
196,62 Anniversario Primitivo di Manduria Riserva 2017,"My favourite wine, smooth  butter biscuits, creamy. Enjoy it.",4.5
197,62 Anniversario Primitivo di Manduria Riserva 2017,"Dark cherry and vanilla in the taste of this superb wine. Strong, full bodied. Amazing fruity nose",4.5
198,62 Anniversario Primitivo di Manduria Riserva 2017,Real enjoy on my table 🎯🤗🌟🌟🍷🍷,4.5
199,62 Anniversario Primitivo di Manduria Riserva 2017,"Amazing wine, dark red, consistent and great aroma",4.5
200,7 Deadly Zins Old Vine Zinfandel 2018,"Dark and very smooth! With blackberry, vanilla and chocolate. Didn’t get a whole lot of  the peppery spice that many Zins get. ",4.0
201,7 Deadly Zins Old Vine Zinfandel 2018,"3.8. Very nice accompanies for boeuf bourguignon (Julia Child's recepy!). Smoked plum, oak, raisins, chocolate, vanilla. Dark purple color. Aeration is not necessary. ",4.0
202,7 Deadly Zins Old Vine Zinfandel 2018,"Very pleasant zin. Nice bright color and nice nose of dark fruit. Very nice flavors of dark berry fruit, chocolate and light spice. Light tannins and nice finish.",4.0
203,7 Deadly Zins Old Vine Zinfandel 2018,"Celia: really like this would buy it again under $15

Fritz: ok… I am starting to think that I do not like Zinfandel and their jammy trait.

11/2/2021
Sam’s=$12.48",4.0
204,7 Deadly Zins Old Vine Zinfandel 2018,"Lodi💪The cool Zin was a perfect match for the Burger🍔😋👍

👃👅👉 cherry, raspberry, blackberry, plum, blueberry, jam, smoke, leather, earthy, vanilla, chocolate, tobacco, coffee...🍷 ",4.0
205,7 Deadly Zins Old Vine Zinfandel 2018,"Nice zinfandel. Also, proof that this was flu not COVID. blackberry cherry smoke oak raspberry. Not to sweet,but bold and complex and not to dry. Simply, a nice wine for good price. Cheers 😘",4.0
206,7 Deadly Zins Old Vine Zinfandel 2018,"4.1. Did not need a lot of decanting. Holds up well for day 2 and 3. Aromas of vanilla and raspberry. Fruit bomb. Cherry, chocolate, and oak on the palate. Not much spice on this one.",4.0
